,Id,PID,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,Screen Porch,Mo Sold,Yr Sold,SalePrice,MS Zoning_Other,MS Zoning_RL,MS Zoning_RM,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Briardale,Neighborhood_Brook Side,Neighborhood_Clear Creek,Neighborhood_College Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_Meadow Village,Neighborhood_Mitchel,Neighborhood_North Ames,Neighborhood_North Ridge Heights,Neighborhood_North West Ames,Neighborhood_Northpark Villa,Neighborhood_Northridge,Neighborhood_Old Town,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_Sawyer West,Neighborhood_Somer Street,Neighborhood_Stone Brook,Neighborhood_Timberland,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_Other,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2Story,House Style_Other,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Other,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Other,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_None,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_None,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Paved Drive_P,Paved Drive_Y,Sale Type_New,Sale Type_Other,Sale Type_WD 
1506,1772,528364110,60,12257,8,5,1995,1995,513.0,4,3,4,3,2,56.0,64.0,1198.0,1318.0,5,1,1328,1203,2531,0.0,0.0,2,1,4,1,4,9,1,1995.0,3.0,752.0,222,98,0,0,11,2007,290000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1507,1775,528376010,60,9044,8,5,1996,1997,526.0,4,4,4,3,0,1225.0,0.0,100.0,1325.0,5,1,1335,1203,2538,0.0,0.0,2,1,4,1,4,8,1,1996.0,3.0,933.0,198,92,0,0,5,2007,330000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1508,403,527450280,160,1680,6,5,1973,1973,504.0,3,3,3,3,0,254.0,0.0,229.0,483.0,3,1,483,504,987,1.0,0.0,1,1,2,1,3,5,0,1973.0,1.0,264.0,0,0,0,0,7,2009,111000,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1509,2792,907254050,60,9468,6,5,1999,1999,148.0,3,3,4,3,1,639.0,0.0,201.0,840.0,5,1,840,915,1755,1.0,0.0,2,1,3,1,3,7,1,1999.0,2.0,530.0,176,73,0,0,8,2006,214000,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1510,1247,535302130,20,9373,5,6,1953,1953,84.0,3,3,3,3,0,500.0,196.0,456.0,1152.0,3,1,1152,0,1152,0.0,0.0,1,1,3,1,3,6,0,1971.0,2.0,636.0,0,0,0,0,5,2008,137500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1511,384,527364030,60,7000,7,5,2003,2003,0.0,4,3,4,3,1,622.0,0.0,304.0,926.0,5,1,1016,868,1884,1.0,0.0,2,1,3,1,5,7,1,2003.0,2.0,581.0,0,35,0,0,6,2009,240900,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1512,91,533130020,60,10186,7,5,1992,1992,0.0,4,3,4,3,0,674.0,0.0,76.0,750.0,5,1,1061,862,1923,1.0,0.0,2,1,3,1,4,8,1,1992.0,2.0,564.0,240,39,0,0,6,2010,190000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1513,863,907250070,20,11664,7,5,2002,2002,0.0,4,3,4,3,2,1234.0,0.0,335.0,1569.0,5,1,1611,0,1611,1.0,0.0,2,0,3,1,4,6,0,2002.0,3.0,1231.0,262,93,0,0,9,2009,250000,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1514,1857,533252130,20,10768,5,8,1976,2004,0.0,4,4,4,3,3,1157.0,0.0,280.0,1437.0,3,1,1437,0,1437,1.0,0.0,2,0,3,1,4,6,1,1976.0,2.0,528.0,0,21,0,180,7,2007,218000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1515,1870,534151180,60,10530,7,6,1993,1993,194.0,4,3,4,3,0,819.0,0.0,329.0,1148.0,5,1,1091,984,2075,1.0,0.0,2,1,3,1,4,8,1,1993.0,2.0,473.0,235,86,0,0,8,2007,255000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1516,2318,527108020,20,14859,7,5,2006,2006,27.0,4,3,4,3,0,0.0,0.0,1670.0,1670.0,5,1,1670,0,1670,0.0,0.0,2,0,3,1,4,7,1,2006.0,3.0,690.0,144,60,0,0,8,2006,240000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
1517,2100,906378150,20,10481,8,5,2006,2007,0.0,4,3,4,3,2,0.0,0.0,2140.0,2140.0,5,1,2140,0,2140,0.0,0.0,2,1,3,1,4,8,0,2006.0,3.0,894.0,136,32,0,0,6,2007,360000,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1518,1213,534403080,80,9350,5,8,1965,1999,0.0,3,4,3,3,3,633.0,0.0,586.0,1219.0,4,1,1265,0,1265,0.0,1.0,2,0,3,1,4,6,1,1965.0,2.0,502.0,0,92,0,0,10,2008,179900,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1519,2046,904101070,50,18030,5,6,1946,1994,0.0,3,3,3,3,0,152.0,469.0,977.0,1598.0,3,1,1636,971,3086,0.0,0.0,3,0,3,1,5,12,1,1946.0,0.0,0.0,122,0,0,0,3,2007,200500,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1520,710,902205030,50,5925,3,6,1910,1950,0.0,3,3,3,3,0,0.0,0.0,600.0,600.0,2,0,600,368,968,0.0,0.0,1,0,2,1,3,6,0,1910.0,0.0,0.0,0,0,0,0,5,2009,37900,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1521,2268,916455050,20,6718,8,5,2001,2001,86.0,4,3,5,3,1,250.0,0.0,1017.0,1267.0,5,1,1312,0,1312,0.0,0.0,2,0,2,1,4,5,0,2001.0,2.0,471.0,256,28,0,0,1,2007,180500,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1522,1616,527105140,60,12394,7,5,2003,2003,0.0,4,3,4,3,3,0.0,0.0,847.0,847.0,5,1,847,886,1733,0.0,0.0,2,1,3,1,4,7,1,2003.0,2.0,433.0,100,48,0,0,10,2007,225000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1523,2233,910200110,50,7000,6,7,1940,1950,0.0,3,3,3,3,0,375.0,0.0,345.0,720.0,4,1,720,495,1215,0.0,0.0,1,0,3,1,4,6,0,1965.0,2.0,720.0,0,0,30,0,5,2007,141000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1524,439,528120030,20,10367,9,5,2008,2008,284.0,5,3,5,3,1,1015.0,0.0,724.0,1739.0,5,1,1743,0,1743,1.0,0.0,2,0,3,1,5,8,1,2008.0,3.0,927.0,168,45,0,0,6,2009,335000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1525,260,907200280,20,15240,5,8,1977,2004,0.0,4,4,4,3,0,198.0,688.0,140.0,1026.0,5,1,1026,0,1026,1.0,0.0,1,1,3,1,3,5,0,1977.0,1.0,308.0,316,85,0,0,6,2010,150000,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1526,2523,533350050,20,50271,9,5,1981,1987,0.0,4,3,5,3,3,1810.0,0.0,32.0,1842.0,4,1,1842,0,1842,2.0,0.0,0,1,0,1,4,5,1,1981.0,3.0,894.0,857,72,0,0,11,2006,385000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1527,251,906380190,20,6762,7,5,2006,2006,24.0,4,3,4,3,2,686.0,0.0,501.0,1187.0,5,1,1208,0,1208,1.0,0.0,2,0,2,1,4,6,0,2006.0,2.0,632.0,105,61,0,0,2,2010,206000,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1528,2163,907414060,20,8500,7,5,2004,2004,106.0,4,3,4,3,2,0.0,0.0,1422.0,1422.0,5,1,1422,0,1422,0.0,0.0,2,0,3,1,4,7,0,2004.0,2.0,626.0,192,60,0,0,11,2007,179600,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1529,2819,908102330,20,8877,4,5,1951,1951,0.0,3,3,2,2,0,836.0,0.0,0.0,836.0,3,1,1220,0,1220,0.0,0.0,1,0,2,1,3,6,0,1951.0,2.0,396.0,0,0,0,0,4,2006,102000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1530,1025,527326130,20,15611,5,6,1977,1977,0.0,3,3,4,3,2,767.0,93.0,266.0,1126.0,3,1,1126,0,1126,0.0,1.0,2,0,3,1,5,6,0,1977.0,2.0,540.0,180,0,0,0,3,2008,175000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1531,2592,535327210,20,13300,5,5,1956,2001,0.0,3,3,3,3,0,494.0,0.0,521.0,1015.0,4,1,1384,0,1384,1.0,0.0,1,0,2,1,3,6,0,2001.0,2.0,896.0,75,0,0,0,6,2006,159000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1532,1491,908103280,20,6500,6,6,1976,1976,84.0,3,3,3,5,0,1033.0,0.0,94.0,1127.0,3,1,1127,0,1127,0.0,1.0,1,1,3,1,3,6,1,1991.0,2.0,480.0,0,0,138,0,5,2008,135000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1533,2742,905452140,50,9525,6,4,1954,1972,0.0,3,3,3,2,0,444.0,0.0,550.0,994.0,4,1,1216,639,1855,0.0,0.0,2,0,4,1,3,7,0,1954.0,1.0,325.0,182,0,0,0,10,2006,136900,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1534,2497,532378160,20,6993,5,7,1961,1994,0.0,3,3,3,3,0,465.0,0.0,447.0,912.0,3,1,1236,0,1236,0.0,0.0,1,0,3,1,3,6,1,1961.0,1.0,288.0,0,0,0,0,6,2006,135000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1535,495,528315090,60,9430,8,5,1999,1999,673.0,4,3,4,3,1,1163.0,0.0,89.0,1252.0,5,1,1268,1097,2365,1.0,0.0,2,1,3,1,4,8,1,1999.0,3.0,856.0,0,128,0,180,7,2009,337000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1536,2528,534128210,60,11029,6,7,1968,1984,220.0,3,3,3,3,1,619.0,0.0,435.0,1054.0,3,1,1512,1142,2654,1.0,0.0,2,1,4,1,4,9,1,1968.0,2.0,619.0,0,65,0,222,8,2006,250000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1537,1033,527380240,60,14311,8,5,1996,1996,402.0,4,3,4,3,0,1023.0,0.0,213.0,1236.0,5,1,1236,1104,2340,1.0,0.0,2,1,4,1,4,9,1,1996.0,3.0,787.0,192,180,218,0,6,2008,306000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1538,1165,533212150,160,3604,7,5,2007,2007,0.0,4,3,4,3,0,0.0,0.0,689.0,689.0,5,1,703,689,1392,0.0,0.0,2,0,2,1,4,5,0,2007.0,2.0,540.0,0,102,0,0,2,2008,146000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1539,2037,903457040,50,10320,6,5,1915,1950,0.0,3,3,3,2,0,375.0,0.0,763.0,1138.0,4,1,1138,1042,2180,0.0,0.0,1,1,3,1,3,7,1,2006.0,2.0,720.0,0,0,170,0,5,2007,161000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1540,113,534152050,20,10603,6,7,1977,2001,28.0,3,3,3,3,1,1200.0,0.0,410.0,1610.0,4,1,1610,0,1610,1.0,0.0,2,0,3,1,4,6,2,1977.0,2.0,480.0,168,68,0,0,2,2010,205000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1541,1572,916226030,120,4084,7,6,1986,1986,340.0,4,3,4,3,2,893.0,0.0,384.0,1277.0,4,1,1501,0,1501,1.0,0.0,2,0,2,1,4,6,1,1986.0,2.0,512.0,240,0,0,0,7,2008,241500,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
